System,Frame,Leaflet,zo,h,mux,muy,std_p1,std_p2,theta,k_p1,k_p2,Mean_Curvature,Gaussian_Curvature,K_X_projection,K_Y_projection
cut1,220,0,97.1310770688062,-23.705098834530247,86.54272616147226,148.2093049354713,76.64840184692528,85.53859308239059,7.645334957211717,0.008069851777842772,0.006479590506189932,0.007274721142016352,5.228933496606997e-05,0.0016214786741295547,0.007897070284704984
cut1,230,0,94.599186246562,-20.811920881231114,93.21494112501,146.50423556526678,84.01333999143883,74.29052738011931,0.6726177708796955,0.005897197334837732,0.007541804652508581,0.0067195009936731566,4.447551029664041e-05,0.0045954336603615,0.0037013118094996063
cut1,240,0,98.66919402862386,-25.49560725255683,92.90755172497991,146.306274907624,94.41177832559576,81.82801468993975,-8.853021218366537,0.005720618681982872,0.0076153755827153636,0.006667997132349118,4.356465982879771e-05,0.004823478766011867,0.003064613041572579
cut1,250,0,96.04417388577528,-22.112554228214695,85.36604861605973,146.80328067359576,85.07347212464491,88.1980047013325,4.4999504401434045,0.006110554055993126,0.005685273816402933,0.00589791393619803,3.474017297825246e-05,0.0013215508805292007,0.005971638105271495
cut1,260,0,96.75757145838786,-20.88219769473004,89.18325104447858,148.73165828463067,97.52611147698221,88.31994319686956,13.019014408983345,0.004391009549022957,0.005354126606165519,0.004872568077594237,2.351002105435067e-05,0.0039443009386548366,0.0019393752697794025
cut1,270,0,98.40943395387905,-23.11386690065077,90.39335252743923,146.70505111586704,96.29795364899506,88.87999895196025,6.3398802654501685,0.004985038158443447,0.005851868012289486,0.005418453085366467,2.9171785339437696e-05,0.004976934613965348,0.0003115482779830027
cut1,280,0,97.83334139239595,-21.812683076215762,89.52595872367884,146.00554271302377,90.2429308993552,84.22319448076733,4.440556285525738,0.005356889665306537,0.006150007788470676,0.005753448726888606,3.2944913163613276e-05,0.0014688548051536672,0.005157804979068027
cut1,290,0,100.13763648276309,-24.115934510598674,87.35657131951048,141.5256592228011,106.77357251805948,93.24990079721216,1.1021558485063607,0.004230644601120385,0.005546733939643577,0.004888689270381981,2.3466259995604302e-05,0.001892168908086555,0.0037792854052807858
cut1,300,0,97.84180188482769,-22.72021872800582,85.5580571878167,148.3007566420522,92.1439035546928,83.509056707386,7.046880574177281,0.005351916024935337,0.006515914058753569,0.005933915041844453,3.4872624868144675e-05,0.0038488914667034677,0.0037195112755790596
cut1,310,0,96.78198545174763,-21.299862575165733,88.7919183197547,145.57961474621652,90.14954423876169,87.08708346735624,6.532725636197161,0.005241791306336072,0.005616933787019335,0.005429362546677703,2.9442794693063302e-05,0.005077631732840891,0.0013221330022011857
cut1,320,0,97.31335358270813,-21.846156227900185,86.43990514419359,139.90617568594848,86.38490916002479,102.61821418681733,2.030338691484283,0.005855031945585513,0.004149121242100579,0.005002076593843045,2.429323741860633e-05,0.002616425257466647,0.005252375215483348
cut1,330,0,103.1784842103972,-27.28857902227898,90.83623993962857,145.83372212760074,110.4055930526575,98.77751632085301,6.058482558319818,0.004477429613705623,0.005593642588832446,0.005035536101269035,2.5045140975723382e-05,0.004363621934519559,0.0009738291809892818
cut1,340,0,101.72506975754028,-25.92430852925379,89.75168087387495,146.99537766376528,93.0194006302348,105.48639175120495,4.0381043003254575,0.005992252475066716,0.004659553501519899,0.005325902988293307,2.7921221002188398e-05,0.0037582078724903555,0.004669967058237302
cut1,350,0,100.54208021624302,-24.62631821773273,88.70597573617896,144.59163429733758,88.70985522889444,104.71577566363143,7.594856908410184,0.006258723156568027,0.004491643246468799,0.0053751832015184135,2.8111951597716664e-05,0.0015774201451652081,0.006051615046325498
cut1,360,0,95.48291755186749,-20.788388345981954,81.79228017986907,147.98312482741585,77.6940139009498,93.24255873384891,4.4488784211916315,0.006887723412251294,0.004782141818324915,0.0058349326152881045,3.2938070162782494e-05,0.0018247399972321982,0.006647729873145304
cut1,370,0,95.00214371598524,-20.134953880713233,78.14062101542088,149.45184404634776,68.88456207128087,92.0321840736912,4.572664278731465,0.008486660545261116,0.004754459776236812,0.006620560160748964,4.0349486197019944e-05,0.0012214951066014108,0.008403168259375378
cut1,380,0,97.630343743908,-22.541768739274588,84.80426353597002,144.854603437366,74.19893023517699,87.64619315187684,7.493834895554963,0.008188845887825182,0.005868834605349547,0.007028840246587365,4.805898212434276e-05,0.002843710302088185,0.007669443712094777
cut1,390,0,96.70113940157057,-21.68465420775972,79.14534406237836,148.1631001069779,71.50621394708645,96.75347545035764,7.838529620729742,0.008481934781744655,0.004632861835132714,0.006557398308438685,3.929563193842954e-05,9.177023720829887e-05,0.008480931568463062
cut1,400,0,96.10727394591406,-20.62487431822528,86.5057755763402,153.20377756367643,73.13243046490474,97.90678385363907,1.8602934619265312,0.007712608605728566,0.004303241674222336,0.006007925139975451,3.318921876913699e-05,0.0022321865694602937,0.007394367184378779
cut1,410,0,96.09568971722544,-21.118069226543774,85.63895897715031,155.2130770968933,107.53180216167921,69.93259321039065,15.830395248759904,0.003652669314106318,0.008636244699371654,0.006144457006738986,3.154534600250818e-05,0.00362579596307953,0.0004149962844674091
cut1,420,0,97.99456010749182,-22.735921248676878,84.80468693616439,148.2630361161369,79.50944745893031,104.854995528216,4.752317145366551,0.007192917533842525,0.004135845434302226,0.0056643814840723755,2.9748795141655034e-05,0.00025741993196690366,0.007187137111086225
cut1,430,0,98.23080975739427,-22.2721545597853,87.96522935897671,148.27622430540578,77.70684433704488,96.27879358010073,4.731865850817312,0.007376896361352973,0.004805415534545413,0.006091155947949192,3.5449052371577106e-05,0.00010823264235823781,0.007375483720222818
cut1,440,0,98.32704241771441,-23.72239750888096,85.02435932073328,151.67278720457858,70.5178773990887,95.63495954390972,7.981546980942607,0.009540916865893133,0.005187465455466982,0.007364191160680058,4.949317665530294e-05,0.0012624679754768037,0.009464191780625627
cut1,450,0,95.19769890337307,-21.17291987822735,83.12225361591949,152.66981835598511,64.91966400526101,92.12839186044162,7.943130007842527,0.010047504811674319,0.0049891179207512066,0.007518311366212763,5.012818631475832e-05,0.0009442523435100174,0.010008001662447879
cut1,460,0,97.61159008527788,-21.876243557382043,80.10856467866459,151.96751424646962,67.71708670628541,106.56507250406617,4.780275090658038,0.00954127061949214,0.003852769046116414,0.006697019832804276,3.676031210339929e-05,0.0006106265058973735,0.009519123998661358
cut1,470,0,98.24133149287657,-22.45977046048289,87.89671551356241,150.8583617102405,68.83476416825371,96.96630973820288,-7.964553631066153,0.00948024697312728,0.00477742164949855,0.007128834311312915,4.5291137132011364e-05,0.0010908428255645333,0.00942179966246721
cut1,480,0,100.33538129257214,-25.275278217483248,87.46923935123556,148.91559962603102,68.58843426652858,101.67904976402136,4.4654956535887855,0.010745438988089225,0.004889483474857114,0.007817461231473168,5.253964636234761e-05,0.0026754784570427017,0.010416452521204989
cut1,490,0,94.45564214388544,-20.53019684009445,78.13219863711736,154.61584491311285,59.58129779449661,85.47643584396575,4.473765864658669,0.011566532740492842,0.005619922146457549,0.008593227443475196,6.500301350602204e-05,0.0027952536302950567,0.011235145907196433
cut1,500,0,94.97028590511414,-19.84674633185525,85.92490967920683,158.65506277653645,58.81739257680315,93.70226823724795,4.785101608086508,0.01147381329348297,0.004520839685422118,0.007997326489452544,5.187127048030167e-05,0.0007819503397574645,0.011443220521362802
cut1,510,0,95.53798693732183,-21.507618247875925,80.1133107197726,157.79333457645032,91.76071245733,58.59550677965407,-3.023177568333496,0.005108680719856995,0.012528344458575279,0.008818512589216137,6.400331178725075e-05,0.005073792973637785,0.0005403769730839843
cut1,520,0,97.67960759138181,-22.19336145290913,86.92635292592693,148.4493007958409,72.29141562438117,93.62875593066363,10.9666518523313,0.008493361779425824,0.005063310682786358,0.006778336231106091,4.300452943053613e-05,0.00028857969621817254,0.008489773593076564
cut1,530,0,94.29980579585137,-20.4411918889902,72.50507662445969,159.1813512020563,56.22509973736042,108.07435298822115,4.779948875968182,0.012932299139075105,0.0035001843799207055,0.008216241759497905,4.526543144305267e-05,0.0008279759128519784,0.012902590008558288
cut1,540,0,99.2664715892508,-24.48643472534993,80.93355724598706,153.60041761414342,74.97611964966144,102.64230942986772,4.589749466801615,0.008711834796915245,0.004648391744523885,0.006680113270719565,4.0496020949636746e-05,0.00110561746125081,0.008645794482366307
cut1,550,0,95.85813638760072,-21.502772374379486,80.91098617062174,155.94542514380043,62.9362229043685,95.55044568936741,4.779698719958068,0.010857331612500307,0.004710413347505215,0.0077838724800027605,5.1142519745811764e-05,0.0006793334174997676,0.010832513877735485
cut1,560,0,99.3603964891545,-24.78046471805079,87.45059753478878,150.77869931768046,87.11851018922873,73.20065005305817,-0.11419957253871127,0.006530080909984307,0.009249314923470942,0.007889697916727625,6.039877481219056e-05,0.00648675812533155,0.0006844675115164898
cut1,570,0,100.6260498540276,-25.094054010149488,84.67664008914451,146.4404762658658,98.45900009966569,77.07558722746917,-0.02656827018168813,0.005177140867603536,0.008448257442536364,0.00681269915506995,4.3737818865790745e-05,0.005175282776737791,9.382015827969367e-05
cut1,580,0,100.38971803709507,-24.186215051883067,81.37421292747098,142.7560154477797,74.03141224380128,99.12587392590406,1.596128315394288,0.008826038903096266,0.004922932117405592,0.006874485510250929,4.3449990385523826e-05,0.0002669764368310962,0.008823234985097834
cut1,590,0,99.5251996411078,-22.905290049363042,84.8803909016267,143.7543535435639,80.86324899834328,93.35894151890543,7.87713494137804,0.007005891669046906,0.005255983013663045,0.006130937341354975,3.682284760807398e-05,0.00019899577387406134,0.007004033593442754
cut1,600,0,102.14576457419544,-26.08431221035951,85.20778491444992,142.13597448770497,83.63863901149979,103.67889467847486,7.649285639792085,0.007457537929844508,0.004853205357550149,0.006155371643697329,3.6192963035254815e-05,0.0014811755743927497,0.007303337489899525
cut1,610,0,102.11155051336195,-26.08766224914935,81.02168198595331,148.96706154395818,103.70421648950921,76.73513708936017,-6.3456741717881275,0.004851458598106261,0.008860875042807689,0.006856166820456975,4.298816841317454e-05,0.004841821165435486,0.00026013306401275046
cut1,620,0,103.7232422389796,-27.350237613257733,81.74006059090372,145.31368156016194,108.7542642635135,83.87212797673789,-9.520484388981536,0.004624859141486146,0.007775991470429368,0.006200425305957756,3.596286523613356e-05,0.004604021230289676,0.00047757419754040984
cut1,630,0,102.98420982044613,-26.01527107343453,85.34323904118536,149.94945673392039,81.8558803899806,107.17186029270808,4.662544170461087,0.007765306164908393,0.004529985507681045,0.006147645836294719,3.5176724389741296e-05,0.0004219852745898621,0.007755574168737833
cut1,640,0,100.06457493943778,-23.3486086434463,84.59577056966701,153.86229681966168,78.36209088649889,103.05140279589506,7.670101973454535,0.007604645444580649,0.0043972705322165425,0.006000957988398596,3.343968332140926e-05,0.001358138278498226,0.00747755972511839
cut1,650,0,98.84705370674999,-21.883291416110996,85.60000552724081,143.49188750264983,92.3313107635931,80.30812268326328,9.351261761039519,0.005133867284232317,0.006786153702427056,0.005960010493329686,3.483921247866227e-05,0.005120187518832189,0.0004117248910099672
cut1,660,0,101.57287345580879,-25.38055739314869,90.361421776022,143.30187286482132,84.27836383392135,79.82702655813038,9.422861612239233,0.007146591522539872,0.007965833887944026,0.0075562127052419496,5.692856093354161e-05,0.007146578608233268,7.062266707914667e-05
cut1,670,0,100.17842854853107,-23.75326313558068,89.21087249216129,143.93245510140315,84.2804963360301,89.93949934098602,4.358168899304058,0.006688043765638594,0.005872896458458538,0.006280470112048566,3.92781885452346e-05,0.002354325198017909,0.006268093308064639
cut1,680,0,99.80660325601713,-23.015243599452624,87.58269894010492,142.65574428795838,79.69767094274238,87.76127530529574,7.5079520177742385,0.007246934095139001,0.005976400872196498,0.00661166748366775,4.331058324693926e-05,0.002419542550575063,0.00682235284034298
cut1,690,0,98.23426182054705,-23.816966930238642,83.76222931355382,152.36828341492742,72.2648259772173,88.84029192517004,4.454616994265727,0.009121421543178252,0.006035267102555484,0.007578344322866868,5.5050215368084575e-05,0.0023767274131124274,0.008816465019013111
cut1,700,0,102.87811180857484,-26.731510259326402,83.50508941683435,140.31652470794577,82.80603807867743,100.97979046386853,1.473328402883782,0.007797034926969295,0.0052430567832415014,0.006520045855105398,4.088029686301727e-05,0.0007182547987233492,0.00776041446102987
cut1,710,0,99.74605718176664,-24.36171779438902,84.68108210994495,146.60873678374173,76.14262917197445,88.93006552935749,7.639995822105354,0.00840392496683385,0.006160850624205235,0.007282387795519542,5.177532637769228e-05,0.0017351553851171625,0.008214578276613333
cut1,720,0,100.71525838856523,-25.558042989026063,86.28281956262785,147.92633190616272,83.29233610451749,91.78163879027036,7.947736655010978,0.0073679641842873955,0.0060680056455045825,0.006717984914895989,4.470884826613148e-05,0.0007340762335295693,0.007335996337301932
cut1,730,0,101.55891633284669,-25.700887760946888,87.21939802273451,143.69195094981197,85.03838987053248,91.07047053948156,4.029452333752391,0.007108010545806663,0.006197591676800356,0.00665280111130351,4.4052546997300534e-05,0.004512135480481447,0.005496259790044814
cut1,740,0,98.79088752446144,-23.83592545088036,85.44118003297764,149.3635090262136,76.81777506943232,87.23288653143206,4.384258162588206,0.00807864576912871,0.006264718010008037,0.007171681889568373,5.0610437646335857e-05,0.0026488465567330397,0.007642348806518526
cut1,750,0,100.51293458292231,-25.686043604633088,83.25547792762856,153.48982499559312,77.70854183912924,95.15221469033452,7.728482774688878,0.008507259720284972,0.00567400101364976,0.007090630366967366,4.8270200276278706e-05,0.0010173204674687685,0.00844110723063935
cut1,760,0,98.60128352503064,-22.890029822608927,82.18478800641971,152.06652773796,95.2393621663775,79.4447293332828,-3.1193025060888755,0.005047117293943599,0.0072534759376108055,0.006150296615777202,3.660914384591926e-05,0.005045881634363062,7.589807848044198e-05
cut1,770,0,97.22860790102631,-21.464810870077347,83.9660774048383,148.15075848474208,78.46549358607345,86.81879897345583,4.603695773227241,0.0069726784814354474,0.005695469291279528,0.006334073886357488,3.9712676168981167e-05,0.0007956243832909795,0.0069310620085337215
cut1,780,0,97.7025946866853,-23.01237181313778,81.48626594462658,151.78179835861167,80.38586495639919,92.46151661102915,7.5894281185712185,0.007122492485224825,0.005383557457704583,0.006253024971464704,3.8344347536276955e-05,0.0018266298425464577,0.0068773111194048945
cut1,790,0,97.28249262009388,-21.765903210860934,82.35389549862424,151.89062662960268,86.00271606616086,82.44751561592274,2.976834966934703,0.005885486329721439,0.006404003226211894,0.0061447447779666665,3.76906734433621e-05,0.00580679651094145,0.0010019553327929144
cut1,800,0,97.60498404133087,-22.138832134262387,80.72435204296247,148.29582294646661,89.17090409718409,87.07293781159662,2.583016053051587,0.00556850178304643,0.005840073428623073,0.005704287605834751,3.2520459300409656e-05,0.0047312587682433035,0.002974542656324881
cut1,810,0,97.77876280687993,-22.56206027563279,74.95332082742415,146.15454774083818,85.94545009534755,97.33447097150736,4.38751046042762,0.006108899355322971,0.004762943231414525,0.0054359212933687475,2.9096340835828098e-05,0.001976033880298276,0.005786368672749181
cut1,820,0,99.88731638760319,-24.435542165420323,80.24119783125451,151.60955153810303,101.33994457134494,91.95145749297907,2.7596205510698937,0.004758725460093808,0.005780091854710956,0.005269408657402382,2.7505870270693863e-05,0.004419581986574099,0.0017974789598451681
cut1,830,0,99.36052299607826,-24.8822720954847,81.10099395130356,155.8772372353079,89.13815778179077,101.65933915636562,4.2539158173132,0.00626314868788905,0.004815323469174517,0.005539236078531783,3.0159086867721723e-05,0.002796166699725524,0.0056104286621802765
cut1,840,0,100.98188058789246,-26.201453238086728,83.1971459680968,150.3174050217371,90.38873772707014,96.4014201555973,7.500398937802053,0.006413967164628624,0.0056388236386533865,0.0060263954016410055,3.616722966545452e-05,0.00218904541672506,0.006021512394699095
cut1,850,0,95.8043308064542,-20.634141069815843,81.18122021444196,145.21906620704308,81.40094069652346,87.42941844179968,0.9127855281686564,0.006228128199532329,0.0053988493850441605,0.005813488792288245,3.362472610002131e-05,0.003787691367916277,0.004940307365985392
cut1,860,0,98.72400303925572,-23.80674026824064,78.3433224471644,147.79326619859097,94.0604461556448,80.63761834209917,0.3265136258275509,0.005381655093411188,0.007322418472290844,0.006352036782851016,3.940673066749219e-05,0.005093254428610677,0.001761438094796653
cut1,870,0,97.70216544114085,-23.3944078533874,81.37823572435195,147.16363981075952,85.02529160580127,88.94161281975292,7.456881568734857,0.006472108548610646,0.005914690877541271,0.006193399713075958,3.828052139092426e-05,0.0024704682070441283,0.005974200612942117
cut1,880,0,99.75221963788832,-24.066190250248518,82.83667333754487,141.49563926997894,82.30815840188401,91.89640182565954,6.827912148654582,0.0071047953343404335,0.005699546840351463,0.006402171087345948,4.049411379918383e-05,0.0060656105021023666,0.003711171689190811
cut1,890,0,97.71306589914205,-22.509217388105515,82.23881379590783,147.0877471715715,80.77233569769155,77.5428524658128,6.538774470859567,0.006900254484346451,0.0074869829755506035,0.0071936187299485276,5.1662087851268585e-05,0.0066727823890825495,0.0017928050079553644
cut1,900,0,97.20638794748102,-21.727060677214123,81.45212159639871,148.1492791493954,77.95538223246152,82.58938696352054,4.606257027409418,0.007150538712537758,0.006370631547517156,0.006760585130027457,4.555344750383574e-05,0.0008025034899350418,0.007109791887619637
cut1,910,0,97.22411383833429,-22.669762621267914,79.56524982359826,145.111110477317,80.83429351058966,81.8179885200361,4.862487598821882,0.006938820842864788,0.006772973427826748,0.006855897135345767,4.6996449189173604e-05,0.000991632545810783,0.006859748669267769
cut1,920,0,96.89415676399044,-22.642279982064647,79.14763665674487,148.4150505426891,76.1353084950232,81.46085663513286,4.804283145703299,0.007812282301483548,0.00682420722868243,0.007318244765082989,5.331263335429184e-05,0.0006640133505416219,0.007778869491331646
cut1,930,0,99.19235313783585,-24.448824998686195,81.50836405540838,143.43326703340136,85.55256644714575,87.91312847610418,3.9867264312312716,0.006680698971014054,0.0063267477212729534,0.006503723346143504,4.2267096991373734e-05,0.004457123028841707,0.00497890429556453
cut1,940,0,99.50795204864376,-23.84227149025112,82.25856255188296,142.98133914613155,77.51674337816597,90.66917900779724,3.969835990951597,0.007935724582884524,0.0058004041957930505,0.006868064389338787,4.603041016722145e-05,0.005390842843705243,0.005825512708923717
cut1,950,0,98.57514783672293,-23.60113194978472,75.64375630417912,146.39824189079877,70.65212413798609,92.85619063504349,4.351825881299732,0.00945610709057922,0.005474457676264769,0.007465282383421994,5.176705804960312e-05,0.003381405454129916,0.008841603548054253
cut1,960,0,98.02345500105517,-23.05200830509472,82.63959477141832,143.87648855473134,73.56338880573689,89.378563315626,3.7543924231883032,0.008519523558007886,0.005771278392216656,0.007145400975112271,4.9168542222311675e-05,0.006985545783064323,0.004867131858831609
cut1,970,0,95.26008784919969,-19.6271640895489,77.11380410592014,142.6604729589462,71.16347081985161,85.74020785106342,4.007120832398933,0.00775127787020256,0.005339720007113091,0.006545498938657825,4.1389653524213566e-05,0.005048628706827726,0.005884687848561751
cut1,980,0,95.83413052842295,-20.467595376243207,76.73550728647238,142.9227006181916,86.5400979763953,82.74760520354859,4.98524657282344,0.0054659046753534595,0.005978413515103275,0.005722159095228368,3.26774383833993e-05,0.0014426475009021442,0.005261312253896999
cut1,990,0,93.71359845320288,-18.966887746868984,70.38472348443668,143.7281353136204,66.67617120929637,82.21327857362613,4.136250212318377,0.008532666339929657,0.005612316235375889,0.007072491287652773,4.788802183063258e-05,0.004682135437442727,0.007141012567226603
cut1,1000,0,95.80105629584732,-20.424680259564248,79.15828568125299,145.8607592891145,76.9100174388156,87.94481312995708,1.1085762187728991,0.0069058865989356216,0.005281591418572936,0.006093739008754279,3.6474071398576216e-05,0.0030503306577990045,0.0061884512147876115
cut1,1010,0,97.60357692571225,-22.8187699706231,82.35730149641489,146.42725017578442,85.24952066412041,75.64657025627768,15.470818441406903,0.006279691871754904,0.007975239636842994,0.007127465754298949,5.0082047522780476e-05,0.0061066936113424045,0.001522550631826959
cut1,1020,0,97.37314497456379,-22.18635107048192,87.28304500735308,144.9233628884735,75.92517633192635,81.51818714682446,1.9680432818154636,0.00769740359038399,0.006677391662726929,0.00718739762655546,5.1398578559074386e-05,0.0030216289962417763,0.007105673096978319
cut1,1030,0,97.16961571030069,-22.006410520942143,86.91301699321144,142.917670108704,66.66030282438471,80.16224280165521,4.046810111186781,0.00990477561706602,0.006849194305733692,0.008376984961399856,6.783973275597849e-05,0.006158224909407,0.00776475639103469
cut1,1040,0,99.68233476647293,-23.98186395071298,79.85646424559822,152.34900280084594,75.52061657123953,89.45088969542599,4.055560455012859,0.008409726588852163,0.005994370765709258,0.00720204867728071,5.041101921182324e-05,0.005166606796844323,0.006641097876244746
cut1,1050,0,100.30047521473392,-24.883466302578448,85.38116127079346,149.03733417107682,72.51784694111495,88.4621486212586,4.234082627580437,0.00946348440900027,0.006359542977539645,0.007911513693269957,6.018343581631359e-05,0.004403180832931105,0.008388665796130113
cut1,1060,0,101.47143944524264,-26.458103368690928,84.52798321878723,147.5139866129926,76.19060039349019,95.17902632241659,7.402030346521097,0.009115613706319282,0.005841255314768395,0.007478434510543839,5.324662700941313e-05,0.0039378407612205854,0.0082105043312768
cut1,1070,0,99.22205987437871,-23.3656483535085,83.49936256474422,148.28655718034813,81.23939002431813,98.59706971461073,7.380622602605125,0.00708067277207433,0.004807063024129236,0.005943867898101783,3.403724026859717e-05,0.003200933794271894,0.006309154828762396
cut1,1080,0,100.59367371826248,-25.741834366090607,83.869665802711,144.42014170715768,77.64383560257009,93.60531276589884,4.3460815149276115,0.00853995386360381,0.005875820089439747,0.0072078869765217785,5.017923247465185e-05,0.003102453731414647,0.007966926474245455
cut1,1090,0,100.03359016747723,-25.682301166566248,80.15470290297819,143.288158003682,74.19789947538057,91.61674296215692,4.005673932003302,0.0093299799139208,0.0061194759686794935,0.007724727941300147,5.7094587871500705e-05,0.006091275970516298,0.007071311221308808
cut1,1100,0,102.4551048889947,-27.268524703787733,82.62585114094242,141.43623180517318,83.61152098833321,94.95583750593909,4.029996633809854,0.007801163680769184,0.006048508574356921,0.006924836127563052,4.7185405413094205e-05,0.004948179619144786,0.00603540884767035
cut1,1110,0,99.84608107610987,-25.49396157890472,80.13157726338075,146.8854033267416,77.68588137953311,93.1538025003392,3.966842042207913,0.008448568466476066,0.005875788406567774,0.00716217843652192,4.9642000647414146e-05,0.005758030840379519,0.006184412690962171
